id,image_url,caption,name,hp,set_name
xy5-110,https://images.pokemontcg.io/xy5/110_hires.png,"A Stage 2 Pokemon Card of type Dragon with the title Flygon and 140 HP of rarity Rare Holo evolved from Vibrava from the set Primal Clash and the flavor text: Known as ""The Desert Spirit,"" this Pokemon hides in the sandstorms it causes by beating its wings. It has the attack Sand Tomb with the cost Grass, Fighting, Colorless, the energy cost 3 and the damage of 80 with the description: The Defending Pokemon can't retreat during your opponent's next turn. It has the ability Sand Flap with the description: Once during your turn (before your attack), you may choose either player. That player shuffles his or her hand into his or her deck and draws 4 cards. It has weakness against Fairy 2. ",Flygon,140,Primal Clash
xy8-100,https://images.pokemontcg.io/xy8/100_hires.png,"A Basic Pokemon Card of type Fairy with the title Ralts and 60 HP of rarity Common from the set BREAKthrough and the flavor text: It is highly attuned to the emotions of people and Pokemon. It hides if it senses hostility. It has the attack Mumble with the cost Colorless, the energy cost 1 and the damage of 10. It has the attack Magical Shot with the cost Fairy, Colorless, the energy cost 2 and the damage of 20. It has weakness against Metal 2. It has resistance against Darkness -20. ",Ralts,60,BREAKthrough
sm12-106,https://images.pokemontcg.io/sm12/106_hires.png,"A Basic Pokemon Card of type Fighting with the title Nosepass and 80 HP of rarity Common from the set Cosmic Eclipse and the flavor text: It moves less than an inch a year, but when it's in a jam, it will spin and drill down into the ground in a split second. It has the attack Draw Toward with the cost Colorless, Colorless, the energy cost 2 with the description: Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. It has the attack Zap Cannon with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 50 with the description: This Pokemon can't use Zap Cannon during your next turn. It has weakness against Grass 2. ",Nosepass,80,Cosmic Eclipse
xy6-99,https://images.pokemontcg.io/xy6/99_hires.png,"A Basic, EX Pokemon Card of type Psychic with the title Gallade-EX and 170 HP of rarity Rare Ultra from the set Roaring Skies.  It has the attack Swift Lunge with the cost Psychic, Colorless, the energy cost 2 and the damage of 30 with the description: You may have your opponent switch his or her Active Pokemon with 1 of his or her Benched Pokemon. It has the attack Piercing Prizes with the cost Psychic, Psychic, Psychic, the energy cost 3 and the damage of 50+ with the description: This attack does 20 more damage for each of your remaining Prize cards. It has weakness against Psychic 2. ",Gallade-EX,170,Roaring Skies
pl3-101,https://images.pokemontcg.io/pl3/101_hires.png,"A Basic Pokemon Card of type Psychic with the title Croagunk and 60 HP of rarity Common from the set Supreme Victors and the flavor text: It rarely fights fairly, but that is strictly to ensure survival. It is popular as a mascot. It has the attack Hook with the cost Colorless, the energy cost 1 and the damage of 10. It has the attack Corkscrew Punch with the cost Psychic, Colorless, the energy cost 2 and the damage of 20. It has weakness against Psychic +10. ",Croagunk,60,Supreme Victors
ex5-96,https://images.pokemontcg.io/ex5/96_hires.png,"A Stage 1, EX Pokemon Card of type Fire with the title Ninetales ex and 90 HP of rarity Rare Holo EX evolved from Vulpix from the set Hidden Legends.  It has the attack Intense Glare with the cost Colorless, the energy cost 1 with the description: Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. The new Defending Pokemon is now Burned and Confused. It has the attack Fire Blast with the cost Fire, Colorless, Colorless, Colorless, the energy cost 4 and the damage of 100 with the description: Discard a Fire Energy attached to Ninetales ex. It has weakness against Water 2. ",Ninetales ex,90,Hidden Legends
ecard3-71,https://images.pokemontcg.io/ecard3/71_hires.png,"A Basic Pokemon Card of type Water with the title Lapras and 60 HP of rarity Common from the set Skyridge.  It has the attack Assist with the cost Colorless, Colorless, the energy cost 2 with the description: Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. It has the attack Hypnoblast with the cost Water, Water, Colorless, the energy cost 3 and the damage of 30 with the description: Flip a coin. If heads, the Defending Pokemon is now Asleep. It has weakness against Metal 2. ",Lapras,60,Skyridge
swsh4-99,https://images.pokemontcg.io/swsh4/99_hires.png,"A VMAX Pokemon Card of type Fighting with the title Coalossal VMAX and 330 HP of rarity Rare Holo VMAX evolved from Coalossal V from the set Vivid Voltage.  It has the attack Eruption Shot with the cost Fighting, the energy cost 1 and the damage of 40+ with the description: Discard the top card of your deck. If that card is an Energy card, this attack does 90 more damage, and attach that card to this Pokemon. It has the attack G-Max Boulder with the cost Fighting, Fighting, Fighting, Colorless, the energy cost 4 and the damage of 240. It has weakness against Grass 2. ",Coalossal VMAX,330,Vivid Voltage
xy5-111,https://images.pokemontcg.io/xy5/111_hires.png,"A Basic Pokemon Card of type Colorless with the title Zigzagoon and 60 HP of rarity Common from the set Primal Clash and the flavor text: A Pokemon with abundant curiosity. It shows an interest in everything, so it always zigzags. It has the attack Sand Attack with the cost Colorless, the energy cost 1 with the description: If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. It has the attack Headbutt with the cost Colorless, Colorless, the energy cost 2 and the damage of 20. It has weakness against Fighting 2. ",Zigzagoon,60,Primal Clash
smp-SM101,https://images.pokemontcg.io/smp/SM101_hires.png,"A Basic, GX Pokemon Card of type Psychic with the title Dawn Wings Necrozma-GX and 180 HP of rarity Promo from the set SM Black Star Promos.  It has the attack Dark Flash with the cost Psychic, Psychic, Psychic, the energy cost 3 and the damage of 120 with the description: This attack's damage isn't affected by Resistance. It has the attack Moon's Eclipse-GX with the cost Psychic, Psychic, Psychic, the energy cost 3 and the damage of 180 with the description: You can use this attack only if you have more Prize cards remaining than your opponent. Prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn. (You can't use more than 1 GX attack in a game.) It has the ability Invasion with the description: Once during your turn (before your attack), if this Pokemon is on your Bench, you may switch it with your Active Pokemon. It has weakness against Darkness 2. It has resistance against Fighting -20. ",Dawn Wings Necrozma-GX,180,SM Black Star Promos
ecard1-95,https://images.pokemontcg.io/ecard1/95_hires.png,"A Basic Pokemon Card of type Grass with the title Bulbasaur and 40 HP of rarity Common from the set Expedition Base Set.  It has the attack Sleep Seed with the cost Colorless, the energy cost 1 with the description: The Defending Pokemon is now Asleep. It has the attack Vine Whip with the cost Grass, Colorless, the energy cost 2 and the damage of 20. It has weakness against Fire 2. ",Bulbasaur,40,Expedition Base Set
ex2-97,https://images.pokemontcg.io/ex2/97_hires.png,"A Stage 2, EX Pokemon Card of type Water with the title Kabutops ex and 150 HP of rarity Rare Holo EX evolved from Kabuto from the set Sandstorm.  It has the attack Hydrocutter with the cost Colorless, the energy cost 1 and the damage of 40 with the description: Flip a number of coins equal to the amount of Energy attached to Kabutops ex. This attack does 40 damage times the number of heads. You can't flip more than 3 coins in this way. It has the attack Spiral Drain with the cost Fighting, Fighting, Colorless, Colorless, the energy cost 4 and the damage of 70 with the description: Remove 2 damage counter from Kabutops ex (remove 1 if there is only 1). It has weakness against Grass 2 and . Lightning 2. ",Kabutops ex,150,Sandstorm
swsh2-102,https://images.pokemontcg.io/swsh2/102_hires.png,"A Stage 1 Pokemon Card of type Fighting with the title Galarian Runerigus and 100 HP of rarity Rare evolved from Galarian Yamask from the set Rebel Clash and the flavor text: A powerful curse was woven into an ancient painting. After absorbing the spirit of a Yamask, the painting began to move. It has the attack Spreading Spite with the cost Colorless, Colorless, the energy cost 2 with the description: For each damage counter on this Galarian Runerigus, put 2 damage counters on your opponent's Pokemon in any way you like. It has the attack Mad Hammer with the cost Fighting, Colorless, Colorless, the energy cost 3 and the damage of 120 with the description: This Pokemon also does 30 damage to itself. It has weakness against Grass 2. ",Galarian Runerigus,100,Rebel Clash
sm2-102,https://images.pokemontcg.io/sm2/102_hires.png,"A Stage 1 Pokemon Card of type Colorless with the title Blissey and 160 HP of rarity Rare Holo evolved from Chansey from the set Guardians Rising and the flavor text: Even the most ferocious Pokemon become calm when they eat Blissey's egg, which is said to be filled with happiness. It has the attack Double-Edge with the cost Colorless, Colorless, Colorless, Colorless, the energy cost 4 and the damage of 160 with the description: This Pokemon does 80 damage to itself. It has the ability Fresh Egg with the description: When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may heal 80 damage from your Active Pokemon. It has weakness against Fighting 2. ",Blissey,160,Guardians Rising
sm5-102,https://images.pokemontcg.io/sm5/102_hires.png,"A Basic Pokemon Card of type Colorless with the title Lickitung and 100 HP of rarity Common from the set Ultra Prism and the flavor text: Its tongue is twice the length of its body. It can be moved like an arm for grabbing food and attacking. It has the attack Lap Up with the cost Colorless, Colorless, the energy cost 2 with the description: Draw 3 cards. It has the attack Slam with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 50 with the description: Flip 2 coins. This attack does 50 damage for each heads. It has weakness against Fighting 2. ",Lickitung,100,Ultra Prism
bw11-106,https://images.pokemontcg.io/bw11/106_hires.png,"A Basic Pokemon Card of type Colorless with the title Druddigon and 100 HP of rarity Uncommon from the set Legendary Treasures and the flavor text: It races through narrow caves, using its sharp claws to catch prey. The skin on its face is harder than a rock. It has the attack Clutch with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 60 with the description: The Defending Pokemon can't retreat during your opponent's next turn. It has the ability Rough Skin with the description: If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon. ",Druddigon,100,Legendary Treasures
